row,col,voltage,tot_avg,tot_std,toa_avg,toa_std,efficiency_tot,efficiency_toa,tup,tdac_code
16,3,47,2.226,0.497,20.806,2.12,1.0,1.0,0,24
16,3,44,2.097,0.396,22.258,1.843,1.0,1.0,0,24
16,3,41,1.935,0.359,24.367,2.71,0.968,0.968,0,24
16,3,38,1.581,0.848,26.32,3.881,0.806,0.806,0,24
16,3,35,0.815,0.834,31.158,4.512,0.484,0.613,0,24
16,3,32,0.0,0.0,,,0.0,0.0,0,24
16,3,29,0.0,0.0,,,0.0,0.0,0,24
16,3,26,0.0,0.0,,,0.0,0.0,0,24
16,3,23,0.0,0.0,,,0.0,0.0,0,24
16,3,20,0.0,0.0,,,0.0,0.0,0,24
17,3,62,3.742,0.445,16.516,0.724,1.0,1.0,0,24
17,3,59,3.323,0.475,16.871,1.088,1.0,1.0,0,24
17,3,56,2.871,0.562,17.677,0.832,1.0,1.0,0,24
17,3,53,2.581,0.62,18.323,0.832,1.0,1.0,0,24
17,3,50,2.097,0.396,20.387,2.076,1.0,1.0,0,24
17,3,47,1.968,0.18,21.419,1.455,1.0,1.0,0,24
17,3,44,1.774,0.425,23.129,2.513,1.0,1.0,0,24
17,3,41,1.355,0.608,26.276,2.999,0.935,0.935,0,24
17,3,38,0.393,0.629,29.75,4.654,0.29,0.387,0,24
17,3,35,0.0,0.0,,,0.0,0.0,0,24
17,3,32,0.0,0.0,,,0.0,0.0,0,24
17,3,29,0.0,0.0,,,0.0,0.0,0,24
17,3,26,0.0,0.0,,,0.0,0.0,0,24
17,3,23,0.0,0.0,,,0.0,0.0,0,24
17,3,20,0.0,0.0,,,0.0,0.0,0,24
18,3,62,2.581,0.502,18.194,1.046,1.0,1.0,0,24
18,3,59,2.097,0.396,19.452,1.234,1.0,1.0,0,24
18,3,56,1.871,0.428,20.387,1.383,1.0,1.0,0,24
18,3,53,1.71,0.461,21.839,1.44,1.0,1.0,0,24
18,3,50,1.419,0.502,23.968,1.941,1.0,1.0,0,24
18,3,47,0.742,0.575,26.81,3.027,0.677,0.677,0,24
18,3,44,0.194,0.477,25.0,2.55,0.161,0.161,0,24
18,3,41,0.0,0.0,,,0.0,0.0,0,24
18,3,38,0.0,0.0,,,0.0,0.0,0,24
18,3,35,0.0,0.0,,,0.0,0.0,0,24
18,3,32,0.0,0.0,,,0.0,0.0,0,24
18,3,29,0.0,0.0,,,0.0,0.0,0,24
18,3,26,0.0,0.0,,,0.0,0.0,0,24
18,3,23,0.0,0.0,,,0.0,0.0,0,24
18,3,20,0.0,0.0,,,0.0,0.0,0,24
19,3,62,2.355,0.551,18.452,1.091,1.0,1.0,0,24
19,3,59,1.935,0.359,19.548,0.888,1.0,1.0,0,24
19,3,56,1.871,0.341,20.29,1.071,1.0,1.0,0,24
19,3,53,1.742,0.445,22.097,2.561,1.0,1.0,0,24
19,3,50,1.258,0.514,23.645,2.627,1.0,1.0,0,24
19,3,47,0.933,0.45,25.815,2.788,0.839,0.871,0,24
19,3,44,0.323,0.541,28.778,3.153,0.29,0.29,0,24
19,3,41,0.0,0.0,,,0.0,0.0,0,24
19,3,38,0.0,0.0,,,0.0,0.0,0,24
19,3,35,0.0,0.0,,,0.0,0.0,0,24
19,3,32,0.0,0.0,,,0.0,0.0,0,24
19,3,29,0.0,0.0,,,0.0,0.0,0,24
19,3,26,0.0,0.0,,,0.0,0.0,0,24
19,3,23,0.0,0.0,,,0.0,0.0,0,24
19,3,20,0.0,0.0,,,0.0,0.0,0,24
20,3,62,3.774,0.425,15.29,0.693,1.0,1.0,0,24
20,3,59,3.484,0.508,15.71,0.824,1.0,1.0,0,24
20,3,56,3.226,0.425,16.516,0.769,1.0,1.0,0,24
20,3,53,2.903,0.301,17.323,0.945,1.0,1.0,0,24
20,3,50,2.677,0.475,17.871,1.024,1.0,1.0,0,24
20,3,47,2.258,0.445,19.032,1.449,1.0,1.0,0,24
20,3,44,2.032,0.407,20.161,1.675,1.0,1.0,0,24
20,3,41,1.806,0.402,22.355,2.09,1.0,1.0,0,24
20,3,38,1.3,0.651,24.893,3.143,0.871,0.903,0,24
20,3,35,0.464,0.637,28.929,3.562,0.355,0.452,0,24
20,3,32,0.167,0.461,28.8,7.596,0.129,0.161,0,24
20,3,29,0.0,0.0,,,0.0,0.0,0,24
20,3,26,0.0,0.0,,,0.0,0.0,0,24
20,3,23,0.0,0.0,,,0.0,0.0,0,24
20,3,20,0.0,0.0,,,0.0,0.0,0,24
21,3,62,4.613,0.495,15.0,0.856,1.0,1.0,0,24
21,3,59,4.323,0.475,15.387,0.844,1.0,1.0,0,24
21,3,56,4.129,0.341,16.258,0.729,1.0,1.0,0,24
21,3,53,4.065,0.574,16.742,1.237,1.0,1.0,0,24
21,3,50,3.935,0.359,17.226,1.383,1.0,1.0,0,24
21,3,47,3.29,0.588,18.484,1.73,1.0,1.0,0,24
21,3,44,3.032,0.605,19.387,1.726,1.0,1.0,0,24
21,3,41,2.677,0.599,20.452,1.947,1.0,1.0,0,24
21,3,38,2.452,0.506,22.839,2.876,1.0,1.0,0,24
21,3,35,2.258,0.631,25.3,2.973,0.968,0.968,0,24
21,3,32,1.633,0.809,30.0,4.28,0.806,0.839,0,24
21,3,29,0.233,0.626,32.2,4.324,0.129,0.161,0,24
21,3,26,0.0,0.0,,,0.0,0.0,0,24
21,3,23,0.0,0.0,,,0.0,0.0,0,24
21,3,20,0.0,0.0,,,0.0,0.0,0,24
22,3,62,7.032,0.18,13.774,0.669,1.0,1.0,0,24
22,3,59,6.677,0.475,14.258,0.445,1.0,1.0,0,24
22,3,56,6.419,1.119,14.484,0.626,1.0,1.0,0,24
22,3,53,5.935,0.998,15.161,0.82,1.0,1.0,0,24
22,3,50,5.935,0.964,15.516,0.89,1.0,1.0,0,24
22,3,47,5.935,0.25,16.452,0.723,1.0,1.0,0,24
22,3,44,5.548,0.675,16.968,0.983,1.0,1.0,0,24
22,3,41,5.065,0.68,17.774,0.845,1.0,1.0,0,24
22,3,38,4.452,0.675,19.419,2.487,1.0,1.0,0,24
22,3,35,4.097,0.396,21.419,2.248,1.0,1.0,0,24
22,3,32,4.032,0.315,22.161,2.223,1.0,1.0,0,24
22,3,29,3.387,0.989,26.065,4.669,1.0,1.0,0,24
22,3,26,3.097,0.944,32.733,7.665,0.968,0.968,0,24
22,3,23,1.484,1.503,40.25,9.977,0.548,0.516,0,24
22,3,20,0.0,0.0,,,0.0,0.0,0,24
23,3,62,5.226,2.362,13.387,0.882,1.0,1.0,0,24
23,3,59,5.194,2.12,13.742,0.773,1.0,1.0,0,24
23,3,56,5.419,1.747,14.581,0.765,1.0,1.0,0,24
23,3,53,5.097,1.868,15.0,0.894,1.0,1.0,0,24
23,3,50,4.871,1.803,15.258,0.815,1.0,1.0,0,24
23,3,47,4.935,1.389,15.871,0.806,1.0,1.0,0,24
23,3,44,4.258,1.825,16.355,0.839,1.0,1.0,0,24
23,3,41,4.129,1.455,17.806,1.493,1.0,1.0,0,24
23,3,38,4.097,1.165,18.097,1.446,1.0,1.0,0,24
23,3,35,3.839,1.036,19.742,2.113,1.0,1.0,0,24
23,3,32,3.355,1.142,20.968,2.787,1.0,1.0,0,24
23,3,29,2.71,0.973,25.323,4.819,1.0,1.0,0,24
23,3,26,2.645,0.839,26.742,5.086,1.0,1.0,0,24
23,3,23,2.194,0.873,35.433,7.628,0.968,0.968,0,24
23,3,20,0.581,0.848,36.444,10.829,0.387,0.29,0,24
24,3,62,3.71,0.461,16.581,0.72,1.0,1.0,0,24
24,3,59,3.323,0.702,17.355,0.915,1.0,1.0,0,24
24,3,56,2.71,0.643,18.097,1.044,1.0,1.0,0,24
24,3,53,2.194,0.477,19.452,1.15,1.0,1.0,0,24
24,3,50,2.032,0.18,20.71,1.553,1.0,1.0,0,24
24,3,47,1.968,0.18,22.581,2.078,1.0,1.0,0,24
24,3,44,1.903,0.396,24.533,2.3,0.968,0.968,0,24
24,3,41,1.414,0.867,28.28,4.826,0.742,0.806,0,24
24,3,38,0.226,0.617,30.25,5.737,0.129,0.129,0,24
24,3,35,0.0,0.0,,,0.0,0.0,0,24
24,3,32,0.0,0.0,,,0.0,0.0,0,24
24,3,29,0.0,0.0,,,0.0,0.0,0,24
24,3,26,0.0,0.0,,,0.0,0.0,0,24
24,3,23,0.0,0.0,,,0.0,0.0,0,24
24,3,20,0.0,0.0,,,0.0,0.0,0,24
25,3,62,2.71,0.461,17.419,1.025,1.0,1.0,0,24
25,3,59,2.452,0.506,18.323,1.077,1.0,1.0,0,24
25,3,56,1.968,0.407,19.226,1.087,1.0,1.0,0,24
25,3,53,1.452,0.506,20.355,1.305,1.0,1.0,0,24
25,3,50,1.097,0.301,21.871,1.384,1.0,1.0,0,24
25,3,47,0.968,0.315,23.759,1.64,0.935,0.935,0,24
25,3,44,0.484,0.508,25.867,2.031,0.484,0.484,0,24
25,3,41,0.097,0.301,27.667,3.512,0.097,0.097,0,24
25,3,38,0.0,0.0,36.0,0.0,0.0,0.032,0,24
25,3,35,0.0,0.0,,,0.0,0.0,0,24
25,3,32,0.0,0.0,,,0.0,0.0,0,24
25,3,29,0.0,0.0,,,0.0,0.0,0,24
25,3,26,0.0,0.0,,,0.0,0.0,0,24
25,3,23,0.0,0.0,,,0.0,0.0,0,24
25,3,20,0.0,0.0,,,0.0,0.0,0,24
26,3,62,3.935,0.25,15.355,0.755,1.0,1.0,0,24
26,3,59,3.806,0.402,15.839,0.735,1.0,1.0,0,24
26,3,56,3.452,0.568,16.71,0.864,1.0,1.0,0,24
26,3,53,3.097,0.473,17.194,0.873,1.0,1.0,0,24
26,3,50,2.613,0.558,18.097,1.165,1.0,1.0,0,24
26,3,47,2.333,0.547,19.613,4.279,0.968,1.0,0,24
26,3,44,1.968,0.18,20.742,1.57,1.0,1.0,0,24
26,3,41,1.871,0.341,22.903,2.135,1.0,1.0,0,24
26,3,38,1.581,0.564,25.367,2.735,0.968,0.968,0,24
26,3,35,1.25,0.752,29.269,4.477,0.742,0.839,0,24
26,3,32,0.065,0.25,33.0,7.071,0.065,0.065,0,24
26,3,29,0.065,0.359,27.0,0.0,0.032,0.032,0,24
26,3,26,0.0,0.0,,,0.0,0.0,0,24
26,3,23,0.0,0.0,,,0.0,0.0,0,24
26,3,20,0.0,0.0,,,0.0,0.0,0,24
27,3,62,4.452,0.506,15.0,0.775,1.0,1.0,0,24
27,3,59,4.258,0.445,15.29,0.783,1.0,1.0,0,24
27,3,56,4.065,0.25,15.839,0.82,1.0,1.0,0,24
27,3,53,3.839,0.454,16.613,0.955,1.0,1.0,0,24
27,3,50,3.452,0.675,17.387,1.022,1.0,1.0,0,24
27,3,47,3.258,0.815,17.935,1.093,1.0,1.0,0,24
27,3,44,2.29,0.588,19.323,1.351,1.0,1.0,0,24
27,3,41,2.065,0.359,20.581,1.478,1.0,1.0,0,24
27,3,38,1.903,0.396,23.097,2.495,1.0,1.0,0,24
27,3,35,1.633,0.615,26.414,3.747,0.903,0.935,0,24
27,3,32,0.778,0.847,29.556,3.65,0.452,0.581,0,24
27,3,29,0.0,0.0,41.0,0.0,0.0,0.032,0,24
27,3,26,0.0,0.0,,,0.0,0.0,0,24
27,3,23,0.0,0.0,,,0.0,0.0,0,24
27,3,20,0.0,0.0,,,0.0,0.0,0,24
28,3,62,6.355,1.112,14.129,0.619,1.0,1.0,0,24
28,3,59,6.161,0.374,14.387,0.615,1.0,1.0,0,24
28,3,56,6.065,0.25,14.903,0.597,1.0,1.0,0,24
28,3,53,5.742,0.514,15.548,1.179,1.0,1.0,0,24
28,3,50,5.839,0.454,15.903,0.79,1.0,1.0,0,24
28,3,47,5.355,1.018,16.742,0.729,1.0,1.0,0,24
28,3,44,5.065,0.574,17.484,0.769,1.0,1.0,0,24
28,3,41,4.323,0.541,18.968,1.329,1.0,1.0,0,24
28,3,38,4.129,0.341,19.742,1.182,1.0,1.0,0,24
28,3,35,3.968,0.407,21.742,1.825,1.0,1.0,0,24
28,3,32,3.467,0.819,25.774,6.152,0.968,1.0,0,24
28,3,29,3.032,0.657,29.355,6.721,1.0,1.0,0,24
28,3,26,1.129,1.204,34.25,8.037,0.516,0.516,0,24
28,3,23,0.0,0.0,,,0.0,0.0,0,24
28,3,20,0.0,0.0,,,0.0,0.0,0,24
29,3,62,5.935,0.964,13.548,0.723,1.0,1.0,0,24
29,3,59,6.097,0.396,13.935,0.727,1.0,1.0,0,24
29,3,56,5.839,0.374,14.419,0.992,1.0,1.0,0,24
29,3,53,5.742,0.445,14.839,0.898,1.0,1.0,0,24
29,3,50,5.29,0.938,15.548,1.06,1.0,1.0,0,24
29,3,47,5.097,0.301,16.387,0.803,1.0,1.0,0,24
29,3,44,4.871,0.428,17.065,1.153,1.0,1.0,0,24
29,3,41,4.29,0.864,18.065,1.413,1.0,1.0,0,24
29,3,38,3.935,0.629,19.903,2.166,1.0,1.0,0,24
29,3,35,3.387,0.495,21.355,1.889,1.0,1.0,0,24
29,3,32,3.065,0.359,23.774,2.125,1.0,1.0,0,24
29,3,29,2.839,0.374,29.29,5.001,1.0,1.0,0,24
29,3,26,1.897,1.081,37.923,8.639,0.774,0.839,0,24
29,3,23,0.241,0.636,47.0,10.863,0.161,0.226,0,24
29,3,20,0.0,0.0,,,0.0,0.0,0,24
30,3,62,2.871,0.341,17.226,0.956,1.0,1.0,0,24
30,3,59,2.71,0.529,17.968,1.197,1.0,1.0,0,24
30,3,56,2.194,0.402,19.194,0.98,1.0,1.0,0,24
30,3,53,1.968,0.18,20.613,1.022,1.0,1.0,0,24
30,3,50,1.613,0.495,22.484,1.786,1.0,1.0,0,24
30,3,47,1.613,0.495,24.581,2.907,1.0,1.0,0,24
30,3,44,0.8,0.664,26.238,3.463,0.645,0.677,0,24
30,3,41,0.032,0.18,26.0,0.0,0.032,0.032,0,24
30,3,38,0.0,0.0,,,0.0,0.0,0,24
30,3,35,0.0,0.0,,,0.0,0.0,0,24
30,3,32,0.0,0.0,,,0.0,0.0,0,24
30,3,29,0.0,0.0,,,0.0,0.0,0,24
30,3,26,0.0,0.0,,,0.0,0.0,0,24
30,3,23,0.0,0.0,,,0.0,0.0,0,24
30,3,20,0.0,0.0,,,0.0,0.0,0,24
31,3,62,3.484,0.508,15.742,1.125,1.0,1.0,0,24
31,3,59,3.161,0.454,16.355,0.915,1.0,1.0,0,24
31,3,56,3.032,0.407,17.194,0.833,1.0,1.0,0,24
31,3,53,2.613,0.495,17.935,1.153,1.0,1.0,0,24
31,3,50,2.226,0.617,18.903,1.165,1.0,1.0,0,24
31,3,47,2.032,0.605,19.323,1.681,1.0,1.0,0,24
31,3,44,1.323,0.475,22.806,2.613,1.0,1.0,0,24
31,3,41,1.065,0.359,25.133,2.193,0.968,0.968,0,24
31,3,38,0.258,0.445,24.625,1.996,0.258,0.258,0,24
31,3,35,0.0,0.0,,,0.0,0.0,0,24
31,3,32,0.0,0.0,,,0.0,0.0,0,24
31,3,29,0.0,0.0,,,0.0,0.0,0,24
31,3,26,0.0,0.0,,,0.0,0.0,0,24
31,3,23,0.0,0.0,,,0.0,0.0,0,24
31,3,20,0.0,0.0,,,0.0,0.0,0,24
0,4,62,5.0,0.0,13.29,0.529,1.0,1.0,0,24
0,4,59,5.0,0.0,13.839,0.454,1.0,1.0,0,24
0,4,56,4.968,0.18,14.194,0.654,1.0,1.0,0,24
0,4,53,4.742,0.445,14.677,0.653,1.0,1.0,0,24
0,4,50,4.419,0.502,15.613,1.054,1.0,1.0,0,24
0,4,47,4.129,0.341,16.194,1.014,1.0,1.0,0,24
0,4,44,4.0,0.365,17.097,1.076,1.0,1.0,0,24
0,4,41,3.806,0.543,17.452,1.028,1.0,1.0,0,24
0,4,38,3.194,0.543,18.935,1.931,1.0,1.0,0,24
0,4,35,3.065,0.25,20.581,1.523,1.0,1.0,0,24
0,4,32,2.29,0.739,24.7,4.044,0.968,0.968,0,24
0,4,29,1.448,0.985,28.875,5.811,0.71,0.774,0,24
0,4,26,0.0,0.0,35.5,0.707,0.0,0.065,0,24
0,4,23,0.0,0.0,,,0.0,0.0,0,24
0,4,20,0.0,0.0,,,0.0,0.0,0,24
1,4,62,5.032,0.18,13.161,0.82,1.0,1.0,0,24
1,4,59,4.968,0.18,13.29,0.739,1.0,1.0,0,24
1,4,56,4.968,0.18,14.0,0.894,1.0,1.0,0,24
1,4,53,4.903,0.301,14.645,0.661,1.0,1.0,0,24
1,4,50,4.71,0.461,14.968,0.657,1.0,1.0,0,24
1,4,47,4.323,0.541,15.613,1.086,1.0,1.0,0,24
1,4,44,4.129,0.428,16.613,1.174,1.0,1.0,0,24
1,4,41,4.032,0.407,17.032,1.048,1.0,1.0,0,24
1,4,38,3.645,0.551,18.29,1.901,1.0,1.0,0,24
1,4,35,2.968,0.407,20.355,2.169,1.0,1.0,0,24
1,4,32,2.871,0.428,21.677,2.809,1.0,1.0,0,24
1,4,29,2.548,0.675,26.645,5.174,1.0,1.0,0,24
1,4,26,1.968,1.016,30.222,6.483,0.871,0.871,0,24
1,4,23,0.533,0.776,35.5,5.551,0.355,0.387,0,24
1,4,20,0.0,0.0,,,0.0,0.0,0,24
2,4,62,3.032,0.18,16.387,0.558,1.0,1.0,0,24
2,4,59,2.871,0.341,17.161,0.638,1.0,1.0,0,24
2,4,56,2.323,0.832,18.032,1.08,1.0,1.0,0,24
2,4,53,1.733,0.691,19.419,3.264,0.968,1.0,0,24
2,4,50,1.097,0.301,20.71,1.553,1.0,1.0,0,24
2,4,47,0.968,0.315,22.241,1.826,0.935,0.935,0,24
2,4,44,0.793,0.412,25.04,3.034,0.742,0.806,0,24
2,4,41,0.1,0.305,29.75,4.992,0.097,0.129,0,24
2,4,38,0.0,0.0,,,0.0,0.0,0,24
2,4,35,0.0,0.0,,,0.0,0.0,0,24
2,4,32,0.0,0.0,,,0.0,0.0,0,24
2,4,29,0.0,0.0,,,0.0,0.0,0,24
2,4,26,0.0,0.0,,,0.0,0.0,0,24
2,4,23,0.0,0.0,,,0.0,0.0,0,24
2,4,20,0.0,0.0,,,0.0,0.0,0,24
3,4,62,5.032,0.18,12.032,0.605,1.0,1.0,0,24
3,4,59,4.968,0.18,12.645,0.551,1.0,1.0,0,24
3,4,56,4.935,0.25,12.968,0.605,1.0,1.0,0,24
3,4,53,4.871,0.341,13.355,0.551,1.0,1.0,0,24
3,4,50,4.581,0.502,13.935,0.727,1.0,1.0,0,24
3,4,47,4.355,0.486,14.839,0.934,1.0,1.0,0,24
3,4,44,4.355,0.486,15.065,0.892,1.0,1.0,0,24
3,4,41,4.032,0.18,15.968,0.836,1.0,1.0,0,24
3,4,38,3.968,0.407,16.968,1.11,1.0,1.0,0,24
3,4,35,3.645,0.486,17.806,1.223,1.0,1.0,0,24
3,4,32,3.097,0.396,20.0,1.844,1.0,1.0,0,24
3,4,29,2.677,0.475,22.29,3.699,1.0,1.0,0,24
3,4,26,2.161,1.003,26.185,4.123,0.871,0.871,0,24
3,4,23,0.839,1.241,30.818,3.92,0.355,0.355,0,24
3,4,20,0.065,0.359,37.0,0.0,0.032,0.032,0,24
4,4,62,6.613,0.495,13.161,0.454,1.0,1.0,0,24
4,4,59,6.194,0.402,13.355,0.661,1.0,1.0,0,24
4,4,56,6.032,0.315,14.097,0.651,1.0,1.0,0,24
4,4,53,6.097,0.301,14.194,0.91,1.0,1.0,0,24
4,4,50,5.903,0.301,15.032,0.875,1.0,1.0,0,24
4,4,47,5.613,0.495,15.581,0.807,1.0,1.0,0,24
4,4,44,5.452,0.506,16.097,0.7,1.0,1.0,0,24
4,4,41,5.129,0.562,17.0,0.856,1.0,1.0,0,24
4,4,38,4.774,0.56,17.903,0.978,1.0,1.0,0,24
4,4,35,4.0,0.365,20.129,1.231,1.0,1.0,0,24
4,4,32,4.0,0.365,21.323,1.939,1.0,1.0,0,24
4,4,29,3.548,0.506,23.387,2.231,1.0,1.0,0,24
4,4,26,3.258,0.631,27.065,6.055,1.0,1.0,0,24
4,4,23,2.129,1.204,37.808,8.886,0.839,0.839,0,24
4,4,20,0.129,0.499,49.0,16.971,0.065,0.065,0,24
5,4,62,5.548,0.506,13.806,0.543,1.0,1.0,0,24
5,4,59,5.226,0.497,14.419,0.62,1.0,1.0,0,24
5,4,56,5.065,0.359,14.742,1.032,1.0,1.0,0,24
5,4,53,5.0,0.258,15.258,0.682,1.0,1.0,0,24
5,4,50,4.806,0.402,16.129,0.846,1.0,1.0,0,24
5,4,47,4.677,0.541,16.903,1.012,1.0,1.0,0,24
5,4,44,4.226,0.762,17.548,1.312,1.0,1.0,0,24
5,4,41,3.806,0.749,18.484,1.18,1.0,1.0,0,24
5,4,38,3.129,0.341,20.194,1.352,1.0,1.0,0,24
5,4,35,3.0,0.365,21.806,2.428,1.0,1.0,0,24
5,4,32,2.742,0.514,25.032,3.351,1.0,1.0,0,24
5,4,29,2.516,0.57,28.548,4.781,1.0,1.0,0,24
5,4,26,1.267,0.785,35.038,7.691,0.806,0.839,0,24
5,4,23,0.097,0.396,37.0,4.243,0.065,0.065,0,24
5,4,20,0.0,0.0,,,0.0,0.0,0,24
6,4,62,6.161,0.374,12.645,0.709,1.0,1.0,0,24
6,4,59,5.742,0.999,13.161,0.735,1.0,1.0,0,24
6,4,56,5.419,0.958,13.387,0.844,1.0,1.0,0,24
6,4,53,5.226,0.92,14.097,0.908,1.0,1.0,0,24
6,4,50,4.806,1.327,14.516,0.811,1.0,1.0,0,24
6,4,47,4.839,0.898,15.452,0.768,1.0,1.0,0,24
6,4,44,4.806,0.543,15.871,1.432,1.0,1.0,0,24
6,4,41,4.581,0.564,16.226,0.99,1.0,1.0,0,24
6,4,38,3.871,1.335,17.516,1.313,1.0,1.0,0,24
6,4,35,3.774,0.717,18.065,1.788,1.0,1.0,0,24
6,4,32,3.161,0.523,20.032,2.041,1.0,1.0,0,24
6,4,29,2.677,0.653,22.581,2.062,1.0,1.0,0,24
6,4,26,2.323,0.979,25.0,4.158,0.935,0.935,0,24
6,4,23,1.71,1.16,30.583,5.778,0.774,0.774,0,24
6,4,20,0.533,0.937,34.0,6.074,0.29,0.323,0,24
7,4,62,4.871,0.341,12.839,0.583,1.0,1.0,0,24
7,4,59,4.871,0.341,13.194,0.749,1.0,1.0,0,24
7,4,56,4.677,0.475,13.452,0.568,1.0,1.0,0,24
7,4,53,4.387,0.558,13.839,0.779,1.0,1.0,0,24
7,4,50,4.29,0.461,14.29,0.783,1.0,1.0,0,24
7,4,47,4.032,0.18,14.742,0.855,1.0,1.0,0,24
7,4,44,3.968,0.315,15.613,1.256,1.0,1.0,0,24
7,4,41,3.903,0.301,16.387,0.989,1.0,1.0,0,24
7,4,38,3.452,0.675,17.774,1.175,1.0,1.0,0,24
7,4,35,2.935,0.727,18.548,1.387,1.0,1.0,0,24
7,4,32,2.226,0.497,20.742,2.129,1.0,1.0,0,24
7,4,29,2.129,0.499,23.129,2.604,1.0,1.0,0,24
7,4,26,1.581,0.807,28.593,6.669,0.871,0.871,0,24
7,4,23,0.786,0.995,33.0,5.278,0.387,0.484,0,24
7,4,20,0.129,0.499,30.0,5.657,0.065,0.065,0,24
8,4,62,7.0,0.365,12.774,0.762,1.0,1.0,0,24
8,4,59,6.871,0.341,13.097,0.831,1.0,1.0,0,24
8,4,56,6.581,0.502,13.839,0.638,1.0,1.0,0,24
8,4,53,6.419,0.564,14.323,0.653,1.0,1.0,0,24
8,4,50,6.161,0.454,14.71,0.783,1.0,1.0,0,24
8,4,47,5.71,0.973,14.871,0.846,1.0,1.0,0,24
8,4,44,5.871,0.341,15.677,0.748,1.0,1.0,0,24
8,4,41,5.323,0.979,16.839,1.157,1.0,1.0,0,24
8,4,38,4.935,0.629,17.903,1.62,1.0,1.0,0,24
8,4,35,4.419,0.672,18.645,1.582,1.0,1.0,0,24
8,4,32,4.129,0.763,20.065,2.449,1.0,1.0,0,24
8,4,29,3.903,0.396,21.806,1.815,1.0,1.0,0,24
8,4,26,3.71,0.529,25.032,3.321,1.0,1.0,0,24
8,4,23,3.0,0.816,31.677,6.997,1.0,1.0,0,24
8,4,20,1.742,1.341,37.476,9.918,0.677,0.677,0,24
9,4,62,3.968,0.18,13.871,0.499,1.0,1.0,0,24
9,4,59,3.968,0.18,14.161,0.688,1.0,1.0,0,24
9,4,56,3.742,0.445,15.0,1.125,1.0,1.0,0,24
9,4,53,3.613,0.495,15.29,0.824,1.0,1.0,0,24
9,4,50,3.258,0.514,15.871,0.885,1.0,1.0,0,24
9,4,47,3.065,0.512,16.742,1.154,1.0,1.0,0,24
9,4,44,2.903,0.396,17.355,0.95,1.0,1.0,0,24
9,4,41,2.323,0.541,18.935,1.526,1.0,1.0,0,24
9,4,38,2.065,0.442,19.903,1.868,1.0,1.0,0,24
9,4,35,1.935,0.359,22.387,2.654,1.0,1.0,0,24
9,4,32,1.645,0.551,24.433,2.501,0.968,0.968,0,24
9,4,29,0.933,0.785,28.143,3.692,0.645,0.677,0,24
9,4,26,0.0,0.0,,,0.0,0.0,0,24
9,4,23,0.0,0.0,,,0.0,0.0,0,24
9,4,20,0.0,0.0,,,0.0,0.0,0,24
10,4,62,3.0,0.0,15.548,0.961,1.0,1.0,0,24
10,4,59,3.0,0.0,16.226,0.617,1.0,1.0,0,24
10,4,56,3.0,0.0,16.968,0.657,1.0,1.0,0,24
10,4,53,2.71,0.529,17.613,0.761,1.0,1.0,0,24
10,4,50,1.806,0.833,18.613,1.358,1.0,1.0,0,24
10,4,47,1.355,0.608,19.323,0.945,1.0,1.0,0,24
10,4,44,1.032,0.315,21.667,1.788,0.968,0.968,0,24
10,4,41,0.839,0.374,23.692,2.635,0.839,0.839,0,24
10,4,38,0.129,0.341,26.0,1.826,0.129,0.129,0,24
10,4,35,0.032,0.18,17.0,0.0,0.032,0.032,0,24
10,4,32,0.0,0.0,,,0.0,0.0,0,24
10,4,29,0.0,0.0,,,0.0,0.0,0,24
10,4,26,0.0,0.0,,,0.0,0.0,0,24
10,4,23,0.0,0.0,,,0.0,0.0,0,24
10,4,20,0.0,0.0,,,0.0,0.0,0,24
11,4,62,3.742,0.514,16.387,0.761,1.0,1.0,0,24
11,4,59,3.613,0.495,16.581,0.765,1.0,1.0,0,24
11,4,56,3.355,0.551,17.548,0.768,1.0,1.0,0,24
11,4,53,2.516,0.677,18.645,1.082,1.0,1.0,0,24
11,4,50,2.194,0.402,19.355,1.142,1.0,1.0,0,24
11,4,47,2.0,0.0,20.645,1.38,1.0,1.0,0,24
11,4,44,1.839,0.374,22.645,1.582,1.0,1.0,0,24
11,4,41,1.677,0.475,25.194,2.786,1.0,1.0,0,24
11,4,38,0.933,0.828,27.8,3.533,0.613,0.645,0,24
11,4,35,0.0,0.0,,,0.0,0.0,0,24
11,4,32,0.0,0.0,,,0.0,0.0,0,24
11,4,29,0.0,0.0,,,0.0,0.0,0,24
11,4,26,0.0,0.0,,,0.0,0.0,0,24
11,4,23,0.0,0.0,,,0.0,0.0,0,24
11,4,20,0.0,0.0,,,0.0,0.0,0,24
12,4,62,5.065,0.25,13.71,0.529,1.0,1.0,0,24
12,4,59,5.0,0.0,14.194,0.749,1.0,1.0,0,24
12,4,56,5.0,0.0,14.774,0.717,1.0,1.0,0,24
12,4,53,4.968,0.18,15.323,0.832,1.0,1.0,0,24
12,4,50,4.903,0.301,15.742,0.575,1.0,1.0,0,24
12,4,47,4.71,0.461,16.258,0.999,1.0,1.0,0,24
12,4,44,4.323,0.599,17.355,0.95,1.0,1.0,0,24
12,4,41,3.839,0.735,17.968,1.303,1.0,1.0,0,24
12,4,38,3.194,0.402,19.613,1.358,1.0,1.0,0,24
12,4,35,3.032,0.18,21.613,1.626,1.0,1.0,0,24
12,4,32,3.0,0.258,25.097,1.955,1.0,1.0,0,24
